ENSEMBL Gene ID,Entrez ID,Gene Symbol,isGlycogene
ENSG00000204390,3305,HSPA1L,No
ENSG00000204389,3303,HSPA1A,No
ENSG00000204388,3304,HSPA1B,No
ENSG00000204386,4758,NEU1,Yes
ENSG00000204385,80736,SLC44A4,No
ENSG00000204371,10919,EHMT2,No
ENSG00000166278,717,C2,No
ENSG00000204366,221527,ZBTB12,No
ENSG00000244255,,XXbac-BPG116M5.17,No
ENSG00000243649,629,CFB,No
ENSG00000204356,7936,NELFE,No
ENSG00000204351,6499,SKIV2L,No
ENSG00000204348,1797,DXO,No
ENSG00000204344,8859,STK19,No
ENSG00000244731,720,C4A,No
ENSG00000224389,721,C4B,No
ENSG00000231852,1589,CYP21A2,No
ENSG00000168477,7148,TNXB,No
ENSG00000213676,1388,ATF6B,No
ENSG00000204315,63943,FKBPL,No
ENSG00000204314,80863,PRRT1,No
ENSG00000285085,,XXbac-BPG300A18.14,No
ENSG00000221988,9374,PPT2,No
ENSG00000258388,,PPT2-EGFL8,No
ENSG00000241404,80864,EGFL8,No
ENSG00000204310,10554,AGPAT1,No
ENSG00000204308,6048,RNF5,No
ENSG00000204305,177,AGER,No
ENSG00000204304,5089,PBX2,No
ENSG00000213654,63940,GPSM3,No
ENSG00000204301,4855,NOTCH4,No
ENSG00000204296,10665,TSBP1,No
ENSG00000204290,56244,BTNL2,No
ENSG00000204287,3122,HLA-DRA,No
ENSG00000198502,3127,HLA-DRB5,No
ENSG00000196126,3123,HLA-DRB1,No
ENSG00000196735,3117,HLA-DQA1,No
ENSG00000179344,3119,HLA-DQB1,No
ENSG00000237541,3117,HLA-DQA2,No
ENSG00000232629,3120,HLA-DQB2,No
ENSG00000241106,3112,HLA-DOB,No
ENSG00000250264,,XXbac-BPG246D15.9,No
ENSG00000204267,6891,TAP2,No
ENSG00000204264,5696,PSMB8,No
ENSG00000240065,5698,PSMB9,No
ENSG00000168394,6890,TAP1,No
ENSG00000242574,3109,HLA-DMB,No
ENSG00000248993,,XXbac-BPG181M17.5,No
ENSG00000204257,3108,HLA-DMA,No
ENSG00000204256,6046,BRD2,No
ENSG00000204252,3111,HLA-DOA,No
ENSG00000231389,3113,HLA-DPA1,No
ENSG00000223865,3115,HLA-DPB1,No
ENSG00000204248,1302,COL11A2,No
ENSG00000204231,6257,RXRB,No
ENSG00000112473,7922,SLC39A7,No
ENSG00000204228,7923,HSD17B8,No
ENSG00000204227,6015,RING1,No
ENSG00000223501,6293,VPS52,No
ENSG00000231500,6222,RPS18,No
ENSG00000235863,8705,B3GALT4,Yes
ENSG00000227057,9277,WDR46,No
ENSG00000204220,10471,PFDN6,No
ENSG00000237441,5863,RGL2,No
ENSG00000231925,6892,TAPBP,No
ENSG00000236104,9278,ZBTB22,No
ENSG00000204209,1616,DAXX,No
ENSG00000285064,,XXbac-BPG185D15.13,No
ENSG00000237649,3833,KIFC1,No
ENSG00000112511,5252,PHF1,No
ENSG00000112514,51596,CUTA,No
ENSG00000197283,8831,SYNGAP1,No
ENSG00000213588,221504,ZBTB9,No
ENSG00000030110,578,BAK1,No
ENSG00000096433,3710,ITPR3,No
ENSG00000137288,84300,UQCC2,No
ENSG00000161896,117283,IP6K3,No
ENSG00000161904,221496,LEMD2,No
ENSG00000096395,4295,MLN,No
ENSG00000124493,2914,GRM4,No
ENSG00000137309,3159,HMGA1,No
ENSG00000186577,221491,SMIM29,No
ENSG00000272325,11165,NUDT3,No
ENSG00000270800,100529239,RPS10-NUDT3,No
ENSG00000124614,6204,RPS10,No
ENSG00000124507,29993,PACSIN1,No
ENSG00000124664,25803,SPDEF,No
ENSG00000196821,64771,ILRUN,No
ENSG00000124562,6631,SNRPC,No
ENSG00000065060,54887,UHRF1BP1,No
ENSG00000064995,6882,TAF11,No
ENSG00000064999,23294,ANKS1A,No
ENSG00000124678,6954,TCP11,No
ENSG00000146197,222663,SCUBE3,No
ENSG00000065029,7629,ZNF76,No
ENSG00000023892,50619,DEF6,No
ENSG00000112033,5467,PPARD,No
ENSG00000112039,2178,FANCE,No
ENSG00000198755,4736,RPL10A,No
ENSG00000007866,7005,TEAD3,No
ENSG00000112041,7287,TULP1,No
ENSG00000096060,2289,FKBP5,No
ENSG00000157343,221481,ARMC12,No
ENSG00000196748,389383,CLPSL2,No
ENSG00000204140,340204,CLPSL1,No
ENSG00000137392,1208,CLPS,No
ENSG00000197753,222662,LHFPL5,No
ENSG00000096063,6732,SRPK1,No
ENSG00000112053,116369,SLC26A8,No
ENSG00000112062,1432,MAPK14,No
ENSG00000156711,5603,MAPK13,No
ENSG00000096070,27154,BRPF3,No
ENSG00000180316,285848,PNPLA1,No
ENSG00000189325,389384,BNIP5,No
ENSG00000010030,51513,ETV7,No
ENSG00000179165,222659,PXT1,No
ENSG00000112078,222658,KCTD20,No
ENSG00000112079,11329,STK38,No
ENSG00000112081,6428,SRSF3,No
ENSG00000124762,1026,CDKN1A,No
ENSG00000255587,401258,RAB44,No
ENSG00000124772,57699,CPNE5,No
ENSG00000137168,51645,PPIL1,No
ENSG00000198663,221477,C6orf89,No
ENSG00000164530,221476,PI16,No
ENSG00000137409,23787,MTCH1,No
ENSG00000146192,221472,FGD2,No
ENSG00000137193,5292,PIM1,No
ENSG00000172738,221468,TMEM217,No
ENSG00000286105,121725057,RP3-355M6.3,No
ENSG00000065491,55633,TBC1D22B,No
ENSG00000112130,9025,RNF8,No
ENSG00000137200,23070,CMTR1,No
ENSG00000198937,154467,CCDC167,No
ENSG00000112139,266727,MDGA1,No
ENSG00000156639,60685,ZFAND3,No
ENSG00000183826,114781,BTBD9,No
ENSG00000124767,2739,GLO1,No
ENSG00000124721,1769,DNAH8,No
ENSG00000112164,2740,GLP1R,No
ENSG00000112167,55776,SAYSD1,No
ENSG00000164626,8645,KCNK5,No
ENSG00000124780,89822,KCNK17,No
ENSG00000095981,83795,KCNK16,No
ENSG00000164627,221458,KIF6,No
ENSG00000146122,23500,DAAM2,No
ENSG00000124615,4337,MOCS1,No
ENSG00000156564,57497,LRFN2,No
ENSG00000124602,222643,UNC5CL,No
ENSG00000124596,221443,OARD1,No
ENSG00000112212,222642,TSPO2,No
ENSG00000124701,10930,APOBEC2,No
ENSG00000001167,4800,NFYA,No
ENSG00000161911,340205,TREML1,No
ENSG00000095970,54209,TREM2,No
ENSG00000112195,79865,TREML2,No
ENSG00000188056,285852,TREML4,No
ENSG00000124731,54210,TREM1,No
ENSG00000096264,9436,NCR2,No
ENSG00000137166,116113,FOXP4,No
ENSG00000112559,4188,MDFI,No
ENSG00000112561,7942,TFEB,No
ENSG00000096088,5225,PGC,No
ENSG00000137218,10817,FRS3,No
ENSG00000124593,,RP11-298J23.10,No
ENSG00000278224,29964,PRICKLE4,No
ENSG00000214736,100188893,TOMM6,No
ENSG00000164663,25862,USP49,No
ENSG00000124641,9477,MED20,No
ENSG00000112578,705,BYSL,No
ENSG00000112576,896,CCND3,No
ENSG00000137413,129685,TAF8,No
ENSG00000188112,647024,C6orf132,No
ENSG00000048545,2978,GUCA1A,No
ENSG00000112599,2979,GUCA1B,No
ENSG00000048544,55173,MRPS10,No
ENSG00000124496,55809,TRERF1,No
ENSG00000024048,23304,UBR2,No
ENSG00000112619,5961,PRPH2,No
ENSG00000124659,6903,TBCC,No
ENSG00000112624,23506,BICRAL,No
ENSG00000146223,285855,RPL7L1,No
ENSG00000221821,441150,C6orf226,No
ENSG00000171611,171558,PTCRA,No
ENSG00000137161,10695,CNPY3,No
ENSG00000124713,27232,GNMT,No
ENSG00000124587,5190,PEX6,No
ENSG00000112640,5528,PPP2R5D,No
ENSG00000124733,4201,MEA1,No
ENSG00000124702,116138,KLHDC3,No
ENSG00000124541,88745,RRP36,No
ENSG00000044090,9820,CUL7,No
ENSG00000137171,89953,KLC4,No
ENSG00000112651,51069,MRPL2,No
ENSG00000112655,5754,PTK7,No
ENSG00000112658,6722,SRF,No
ENSG00000112659,23113,CUL9,No
ENSG00000112667,10591,DNPH1,No
ENSG00000146216,84630,TTBK1,No
ENSG00000137204,10864,SLC22A7,No
ENSG00000146215,401262,CRIP3,No
ENSG00000171467,24149,ZNF318,No
ENSG00000124574,89845,ABCC10,No
ENSG00000171462,65989,DLK2,No
ENSG00000137221,93643,TJAP1,No
ENSG00000204052,221424,LRRC73,No
ENSG00000171453,9533,POLR1C,No
ENSG00000137207,25844,YIPF3,No
ENSG00000124571,57510,XPO5,No
ENSG00000170734,5429,POLH,No
ENSG00000172432,54676,GTPBP2,No
ENSG00000124688,9587,MAD2L1BP,No
ENSG00000172426,221421,RSPH9,No
ENSG00000096080,55168,MRPS18A,No
ENSG00000112715,7422,VEGFA,No
ENSG00000180992,64928,MRPL14,No
ENSG00000137216,55362,TMEM63B,No
ENSG00000137225,11131,CAPN11,No
ENSG00000262179,101929726,MYMX,No
ENSG00000112759,2030,SLC29A1,No
ENSG00000096384,3326,HSP90AB1,No
ENSG00000157593,347734,SLC35B2,Yes
ENSG00000146232,4794,NFKBIE,No
ENSG00000178233,441151,TMEM151B,No
ENSG00000272442,,RP11-444E17.6,No
ENSG00000146221,202500,TCTE1,No
ENSG00000124608,57505,AARS2,No
ENSG00000249481,221409,SPATS1,No
ENSG00000096401,988,CDC5L,No
ENSG00000196284,8464,SUPT3H,No
ENSG00000124813,860,RUNX2,No
ENSG00000112782,53405,CLIC5,No
ENSG00000001561,22875,ENPP4,No
ENSG00000112796,59084,ENPP5,No
ENSG00000172348,10231,RCAN2,No
ENSG00000146233,51302,CYP39A1,No
ENSG00000153291,9481,SLC25A27,No
ENSG00000180113,221400,TDRD6,No
ENSG00000146070,7941,PLA2G7,No
ENSG00000230062,100287718,ANKRD66,No
ENSG00000112818,4224,MEP1A,No
ENSG00000069122,221395,ADGRF5,No
ENSG00000153292,266977,ADGRF1,No
ENSG00000146072,27242,TNFRSF21,No
ENSG00000198087,23607,CD2AP,No
ENSG00000153294,221393,ADGRF4,No
ENSG00000124818,221391,OPN5,No
ENSG00000244694,442213,PTCHD4,No
ENSG00000146085,4594,MMUT,No
ENSG00000031691,55166,CENPQ,No
ENSG00000203972,389396,GLYATL3,No
ENSG00000197261,135398,C6orf141,No
ENSG00000112077,6005,RHAG,No
ENSG00000124490,7180,CRISP2,No
ENSG00000096006,10321,CRISP3,No
ENSG00000170950,5232,PGK2,No
ENSG00000124812,167,CRISP1,No
ENSG00000177684,245928,DEFB114,No
ENSG00000214642,245927,DEFB113,No
ENSG00000203970,245913,DEFB110,No
ENSG00000180872,245915,DEFB112,No
ENSG00000008197,83741,TFAP2D,No
ENSG00000008196,7021,TFAP2B,No
ENSG00000170927,5314,PKHD1,No
ENSG00000112115,3605,IL17A,No
ENSG00000112116,112744,IL17F,No
ENSG00000112118,4172,MCM3,No
ENSG00000170915,85315,PAQR8,No
ENSG00000096093,114327,EFHC1,No
ENSG00000065308,9697,TRAM2,No
ENSG00000096092,28978,TMEM14A,No
ENSG00000244067,2939,GSTA2,No
ENSG00000243955,2938,GSTA1,No
ENSG00000182793,221357,GSTA5,No
ENSG00000174156,2940,GSTA3,No
ENSG00000170899,2941,GSTA4,No
ENSG00000112144,22858,CILK1,No
ENSG00000112146,26268,FBXO9,No
ENSG00000137270,8521,GCM1,No
ENSG00000012660,60481,ELOVL5,No
ENSG00000001084,2729,GCLC,No
ENSG00000124743,401265,KLHL31,No
ENSG00000137269,55227,LRRC1,No
ENSG00000146147,90523,MLIP,No
ENSG00000137251,27283,TINAG,No
ENSG00000168143,222584,FAM83B,No
ENSG00000137252,3062,HCRTR2,No
ENSG00000187871,389400,GFRAL,No
ENSG00000146151,54511,HMGCLL1,No
ENSG00000112175,653,BMP5,No
ENSG00000124749,81578,COL21A1,No
ENSG00000151914,667,DST,No
ENSG00000151917,221336,BEND6,No
ENSG00000168116,57691,KIAA1586,No
ENSG00000112200,26036,ZNF451,No
ENSG00000112208,9532,BAG2,No
ENSG00000112210,51715,RAB23,No
ENSG00000146143,5558,PRIM2,No
ENSG00000112232,202559,KHDRBS2,No
ENSG00000198225,642489,FKBP1C,No
ENSG00000146166,51557,LGSN,No
ENSG00000112245,7803,PTP4A1,No
ENSG00000285976,,RP5-1148A21.4,No
ENSG00000118482,23469,PHF3,No
ENSG00000188107,346007,EYS,No
ENSG00000214558,441155,RP11-74E24.2,No
ENSG00000135298,577,ADGRB3,No
ENSG00000168216,55788,LMBRD1,No
ENSG00000082293,1310,COL19A1,No
ENSG00000112280,1297,COL9A1,No
ENSG00000082269,57579,FAM135A,No
ENSG00000154079,135154,SDHAF4,No
ENSG00000112305,60682,SMAP1,No
ENSG00000112309,135152,B3GAT2,Yes
ENSG00000119900,79627,OGFRL1,No
ENSG00000079841,22999,RIMS1,No
ENSG00000185760,56479,KCNQ5,No
ENSG00000243501,,RP11-257K9.8,No
ENSG00000256980,100129128,KHDC1L,No
ENSG00000135314,80759,KHDC1,No
ENSG00000203909,340168,DPPA5,No
ENSG00000203908,154288,KHDC3L,No
ENSG00000203907,441161,OOEP,No
ENSG00000080007,55510,DDX43,No
ENSG00000164430,115004,CGAS,No
ENSG00000135297,25821,MTO1,No
ENSG00000156508,1915,EEF1A1,No
ENSG00000119899,26503,SLC17A5,No
ENSG00000156535,135228,CD109,No
ENSG00000111799,1303,COL12A1,No
ENSG00000112695,1347,COX7A2,No
ENSG00000112697,55754,TMEM30A,No
ENSG00000118407,27145,FILIP1,No
ENSG00000112701,26054,SENP6,No
ENSG00000196586,4646,MYO6,No
ENSG00000112706,3617,IMPG1,No
ENSG00000135312,3351,HTR1B,No
ENSG00000269964,101928601,MEI4,No
ENSG00000146243,134728,IRAK1BP1,No
ENSG00000146247,55023,PHIP,No
ENSG00000118418,9324,HMGN3,No
ENSG00000135338,167691,LCA5,No
ENSG00000198478,83699,SH3BGRL2,No
ENSG00000118402,6785,ELOVL4,No
ENSG00000112742,7272,TTK,No
ENSG00000083123,594,BCKDHB,No
ENSG00000112773,55603,TENT5A,No
ENSG00000005700,25998,IBTK,No
ENSG00000146242,7162,TPBG,No
ENSG00000118420,90025,UBE3D,No
ENSG00000083097,23033,DOP1A,No
ENSG00000013375,5238,PGM3,Yes
ENSG00000013392,112611,RWDD2A,No
ENSG00000065833,4199,ME1,No
ENSG00000146250,167681,PRSS35,No
ENSG00000065609,9892,SNAP91,No
ENSG00000203877,134701,RIPPLY2,No
ENSG00000065615,51167,CYB5R4,No
ENSG00000135324,112609,MRAP2,No
ENSG00000135315,22832,CEP162,No
ENSG00000112837,9096,TBX18,No
ENSG00000135318,4907,NT5E,No
ENSG00000135317,57231,SNX14,No
ENSG00000271793,,RP11-321N4.5,No
ENSG00000135316,10492,SYNCRIP,No
ENSG00000168830,3354,HTR1E,No
ENSG00000135346,1081,CGA,No
ENSG00000188994,23036,ZNF292,No
ENSG00000164411,375519,GJB7,No
ENSG00000111850,57150,SMIM8,No
ENSG00000203872,206412,C6orf163,No
ENSG00000272514,154313,CFAP206,No
ENSG00000213204,,RP3-382I10.7,No
ENSG00000164414,10559,SLC35A1,Yes
ENSG00000146282,57038,RARS2,No
ENSG00000135336,23595,ORC3,No
ENSG00000135334,55122,AKIRIN2,No
ENSG00000118434,81833,SPACA1,No
ENSG00000118432,1268,CNR1,No
ENSG00000111880,8732,RNGTT,No
ENSG00000146278,10957,PNRC1,No
ENSG00000154548,135295,SRSF12,No
ENSG00000146281,135293,PM20D2,No
ENSG00000146276,2569,GABRR1,No
ENSG00000111886,2570,GABRR2,No
ENSG00000198833,51465,UBE2J1,No
ENSG00000025039,58528,RRAGD,No
ENSG00000135299,22881,ANKRD6,No
ENSG00000083099,57226,LYRM2,No
ENSG00000112159,23195,MDN1,No
ENSG00000118412,9994,CASP8AP2,No
ENSG00000135355,84694,GJA10,No
ENSG00000112182,60468,BACH2,No
ENSG00000135341,6885,MAP3K7,No
ENSG00000135333,2045,EPHA7,No
ENSG00000172469,79694,MANEA,Yes
ENSG00000172461,10690,FUT9,Yes
ENSG00000014123,23376,UFL1,No
ENSG00000112214,9457,FHL5,No
ENSG00000112218,81491,GPR63,No
ENSG00000123545,29078,NDUFAF4,No
ENSG00000186231,114792,KLHL32,No
ENSG00000146263,253714,MMS22L,No
ENSG00000184486,5454,POU3F2,No
ENSG00000112234,26235,FBXL4,No
ENSG00000146267,84553,FAXC,No
ENSG00000132423,51805,COQ3,No
ENSG00000132424,25957,PNISR,No
ENSG00000123552,85015,USP45,No
ENSG00000279170,100130890,TSTD3,No
ENSG00000112237,892,CCNC,No
ENSG00000112238,59336,PRDM13,No
ENSG00000152034,84539,MCHR2,No
ENSG00000112246,6492,SIM1,No
ENSG00000112249,10973,ASCC3,No
ENSG00000164418,2898,GRIK2,No
ENSG00000085382,57531,HACE1,No
ENSG00000187772,389421,LIN28B,No
ENSG00000112276,11149,BVES,No
ENSG00000132429,64208,POPDC3,No
ENSG00000085377,5550,PREP,No
ENSG00000057657,639,PRDM1,No
ENSG00000057663,9474,ATG5,No
ENSG00000112297,202,CRYBG1,No
ENSG00000130347,84816,RTN4IP1,No
ENSG00000130348,55278,QRSL1,No
ENSG00000272398,100133941,CD24,No
ENSG00000130349,51250,MTRES1,No
ENSG00000178409,57673,BEND3,No
ENSG00000164494,57107,PDSS2,No
ENSG00000112320,55084,SOBP,No
ENSG00000146285,256380,SCML4,No
ENSG00000025796,11231,SEC63,No
ENSG00000081087,28962,OSTM1,No
ENSG00000112333,7101,NR2E1,No
ENSG00000112335,8724,SNX3,No
ENSG00000135537,246269,AFG1L,No
ENSG00000118689,2309,FOXO3,No
ENSG00000118690,84071,ARMC2,No
ENSG00000080546,27244,SESN1,No
ENSG00000183137,285753,CEP57L1,No
ENSG00000135535,8763,CD164,No
ENSG00000185250,285755,PPIL6,No
ENSG00000135587,6610,SMPD2,No
ENSG00000135596,64780,MICAL1,No
ENSG00000112365,9841,ZBTB24,No
ENSG00000155085,221264,AK9,No
ENSG00000112367,9896,FIG4,No
ENSG00000146360,2830,GPR6,No
ENSG00000112290,8936,WASF1,No
ENSG00000168438,51362,CDC40,No
ENSG00000053328,728464,METTL24,No
ENSG00000203797,8528,DDO,No
ENSG00000004809,85413,SLC22A16,No
ENSG00000155111,23097,CDK19,No
ENSG00000123505,262,AMD1,No
ENSG00000155115,112495,GTF3C6,No
ENSG00000197498,84154,RPF2,No
ENSG00000112394,117247,SLC16A10,No
ENSG00000173214,91749,MFSD4B,No
ENSG00000009413,5980,REV3L,No
ENSG00000056972,10758,TRAF3IP2,No
ENSG00000010810,2534,FYN,No
ENSG00000112761,8838,CCN6,No
ENSG00000074935,51175,TUBE1,No
ENSG00000203778,619208,FAM229B,No
ENSG00000112769,3910,LAMA4,No
ENSG00000281613,,RP11-506B6.7,No
ENSG00000251258,442247,RFPL4B,No
ENSG00000277443,4082,MARCKS,No
ENSG00000196591,3066,HDAC2,No
ENSG00000249853,222537,HS3ST5,Yes
ENSG00000111816,2444,FRK,No
ENSG00000178425,221294,NT5DC1,No
ENSG00000123500,1300,COL10A1,No
ENSG00000187189,23270,TSPYL4,No
ENSG00000111817,29940,DSE,Yes
ENSG00000189241,7259,TSPYL1,No
ENSG00000285446,,RP1-93H18.7,No
ENSG00000188820,441168,CALHM6,No
ENSG00000173626,100128327,TRAPPC3L,No
ENSG00000178033,254228,CALHM5,No
ENSG00000164451,221301,CALHM4,No
ENSG00000111832,51389,RWDD1,No
ENSG00000111834,345895,RSPH4A,No
ENSG00000153975,221302,ZUP1,No
ENSG00000196911,3841,KPNA5,No
ENSG00000183807,221303,FAM162B,No
ENSG00000173612,222545,GPRC6A,No
ENSG00000185002,222546,RFX6,No
ENSG00000170162,245806,VGLL2,No
ENSG00000047936,6098,ROS1,No
ENSG00000282218,,RP1-179P9.3,No
ENSG00000164465,285761,DCBLD1,No
ENSG00000047932,57120,GOPC,No
ENSG00000153989,116150,NUS1,No
ENSG00000196376,222553,SLC35F1,No
ENSG00000111860,387119,CEP85L,No
ENSG00000198523,5350,PLN,No
ENSG00000111877,254394,MCM9,No
ENSG00000111875,25842,ASF1A,No
ENSG00000111879,79632,FAM184A,No
ENSG00000111885,4121,MAN1A1,Yes
ENSG00000146350,221322,TBC1D32,No
ENSG00000152661,2697,GJA1,No
ENSG00000025156,3298,HSF2,No
ENSG00000111897,57515,SERINC1,No
ENSG00000135549,5570,PKIB,No
ENSG00000164434,2173,FABP7,No
ENSG00000172594,10924,SMPDL3A,No
ENSG00000146352,134829,CLVS2,No
ENSG00000186439,10345,TRDN,No
ENSG00000188580,154215,NKAIN2,No
ENSG00000146373,154214,RNF217,No
ENSG00000111907,7164,TPD52L1,No
ENSG00000111906,51020,HDDC2,No
ENSG00000135547,23493,HEY2,No
ENSG00000111912,135112,NCOA7,No
ENSG00000111911,135114,HINT3,No
ENSG00000066651,60487,TRMT11,No
ENSG00000203760,387103,CENPW,No
ENSG00000146374,84870,RSPO3,No
ENSG00000118518,81847,RNF146,No
ENSG00000093144,55862,ECHDC1,No
ENSG00000189367,9729,KIAA0408,No
ENSG00000255330,,RP3-403A15.5,No
ENSG00000214338,387104,SOGA3,No
ENSG00000184530,352999,C6orf58,No
ENSG00000172673,387357,THEMIS,No
ENSG00000152894,5796,PTPRK,No
ENSG00000196569,3908,LAMA2,No
ENSG00000146376,93663,ARHGAP18,No
ENSG00000203756,253582,TMEM244,No
ENSG00000198945,84456,L3MBTL3,No
ENSG00000164483,154075,SAMD3,No
ENSG00000164484,114801,TMEM200A,No
ENSG00000256162,100507203,SMLR1,No
ENSG00000079819,2037,EPB41L2,No
ENSG00000118507,9465,AKAP7,No
ENSG00000118520,383,ARG1,No
ENSG00000112282,9439,MED23,No
ENSG00000154269,5169,ENPP3,No
ENSG00000180658,79541,OR2A4,No
ENSG00000236761,643854,CTAGE9,No
ENSG00000197594,5167,ENPP1,No
ENSG00000118523,1490,CCN2,No
ENSG00000079931,26002,MOXD1,No
ENSG00000079950,8417,STX7,No
ENSG00000237110,134860,TAAR9,No
ENSG00000146385,83551,TAAR8,No
ENSG00000146383,319100,TAAR6,No
ENSG00000135569,9038,TAAR5,No
ENSG00000146378,9287,TAAR2,No
ENSG00000146399,134864,TAAR1,No
ENSG00000112299,8876,VNN1,No
ENSG00000112303,8875,VNN2,No
ENSG00000146409,116843,SLC18B1,No
ENSG00000112306,6206,RPS12,No
ENSG00000112319,2070,EYA4,No
ENSG00000118526,6943,TCF21,No
ENSG00000028839,9519,TBPL1,No
ENSG00000146411,154091,SLC2A12,Yes
ENSG00000118515,6446,SGK1,No
ENSG00000118514,64577,ALDH8A1,No
ENSG00000112339,10767,HBS1L,No
ENSG00000118513,4602,MYB,No
ENSG00000135541,54806,AHI1,No
ENSG00000171408,27115,PDE7B,No
ENSG00000146410,113115,MTFR2,No
ENSG00000029363,9774,BCLAF1,No
ENSG00000135525,9053,MAP7,No
ENSG00000197442,4217,MAP3K5,No
ENSG00000112357,5191,PEX7,No
ENSG00000182747,340146,SLC35D3,No
ENSG00000016402,53832,IL20RA,No
ENSG00000164485,116379,IL22RA2,No
ENSG00000027697,3459,IFNGR1,No
ENSG00000177468,167826,OLIG3,No
ENSG00000118503,7128,TNFAIP3,No
ENSG00000112378,64065,PERP,No
ENSG00000112379,57221,ARFGEF3,No
ENSG00000254440,59351,PBOV1,No
ENSG00000262543,110806279,SMIM28,No
ENSG00000051620,23593,HEBP2,No
ENSG00000135540,57224,NHSL1,No
ENSG00000024862,25901,CCDC28A,No
ENSG00000203734,345930,ECT2L,No
ENSG00000135597,85021,REPS1,No
ENSG00000146386,58527,ABRACL,No
ENSG00000112406,51696,HECA,No
ENSG00000164440,167838,TXLNB,No
ENSG00000164442,10370,CITED2,No
ENSG00000135577,4829,NMBR,No
ENSG00000203733,100126572,GJE1,No
ENSG00000009844,51534,VTA1,No
ENSG00000112414,57211,ADGRG6,No
ENSG00000010818,3097,HIVEP2,No
ENSG00000146416,51390,AIG1,No
ENSG00000189007,134637,ADAT2,No
ENSG00000034693,8504,PEX3,No
ENSG00000001036,2519,FUCA2,Yes
ENSG00000112419,9749,PHACTR2,No
ENSG00000257065,,RP3-468K18.5,No
ENSG00000135521,84946,LTV1,No
ENSG00000280148,,RP3-468K18.7,No
ENSG00000118491,153918,ZC2HC1B,No
ENSG00000118495,5325,PLAGL1,No
ENSG00000169976,83443,SF3B5,No
ENSG00000135604,8676,STX11,No
ENSG00000152818,7402,UTRN,No
ENSG00000112425,7957,EPM2A,No
ENSG00000118496,84085,FBXO30,No
ENSG00000146414,257218,SHPRH,No
ENSG00000152822,2911,GRM1,No
ENSG00000118508,10981,RAB32,No
ENSG00000118492,79747,ADGB,No
ENSG00000164506,134957,STXBP5,No
ENSG00000203727,389432,SAMD5,No
ENSG00000111961,23328,SASH1,No
ENSG00000111962,10090,UST,Yes
ENSG00000055208,23118,TAB2,No
ENSG00000177688,387082,SUMO4,No
ENSG00000178199,340152,ZC3H12D,No
ENSG00000131013,85313,PPIL4,No
ENSG00000055211,116254,GINM1,No
ENSG00000186625,11104,KATNA1,No
ENSG00000131023,9113,LATS1,No
ENSG00000120253,348995,NUP43,No
ENSG00000120265,5110,PCMT1,No
ENSG00000285991,,RP11-350J20.15,No
ENSG00000120256,84918,LRP11,No
ENSG00000164520,135250,RAET1E,No
ENSG00000203722,353091,RAET1G,No
ENSG00000131015,80328,ULBP2,No
ENSG00000111981,80329,ULBP1,No
ENSG00000155918,154064,RAET1L,No
ENSG00000131019,79465,ULBP3,No
ENSG00000198729,81706,PPP1R14C,No
ENSG00000009765,389434,IYD,No
ENSG00000120278,57480,PLEKHG1,No
ENSG00000120254,25902,MTHFD1L,No
ENSG00000131016,9590,AKAP12,No
ENSG00000181472,57621,ZBTB2,No
ENSG00000155906,55005,RMND1,No
ENSG00000146476,79624,ARMT1,No
ENSG00000120262,80129,CCDC170,No
ENSG00000091831,2099,ESR1,No
ENSG00000131018,23345,SYNE1,No
ENSG00000120279,80177,MYCT1,No
ENSG00000146469,7432,VIP,No
ENSG00000112029,26271,FBXO5,No
ENSG00000112031,54516,MTRF1L,No
ENSG00000091844,26575,RGS17,No
ENSG00000112038,4988,OPRM1,No
ENSG00000074706,26034,IPCEF1,No
ENSG00000153721,154043,CNKSR3,No
ENSG00000213079,22828,SCAF8,No
ENSG00000146426,26230,TIAM2,No
ENSG00000029639,51106,TFB1M,No
ENSG00000171217,49861,CLDN20,No
ENSG00000074771,50508,NOX3,No
ENSG00000049618,57492,ARID1B,No
ENSG00000215712,729515,TMEM242,No
ENSG00000175048,79683,ZDHHC14,No
ENSG00000130340,51429,SNX9,No
ENSG00000078269,8871,SYNJ2,No
ENSG00000122335,84947,SERAC1,No
ENSG00000272047,404672,GTF2H5,No
ENSG00000130338,56995,TULP4,No
ENSG00000146433,57583,TMEM181,No
ENSG00000146425,6993,DYNLT1,No
ENSG00000164674,94120,SYTL3,No
ENSG00000092820,7430,EZR,No
ENSG00000130363,83861,RSPH3,No
ENSG00000164691,117289,TAGAP,No
ENSG00000164694,84624,FNDC1,No
ENSG00000146457,9589,WTAP,No
ENSG00000120437,39,ACAT2,No
ENSG00000120438,6950,TCP1,No
ENSG00000112110,29074,MRPL18,No
ENSG00000146453,154197,PNLDC1,No
ENSG00000130368,4142,MAS1,No
ENSG00000197081,3482,IGF2R,Yes
ENSG00000175003,6580,SLC22A1,No
ENSG00000112499,6582,SLC22A2,No
ENSG00000146477,6581,SLC22A3,No
ENSG00000198670,4018,LPA,No
ENSG00000122194,5340,PLG,No
ENSG00000085511,4216,MAP3K4,No
ENSG00000026652,56895,AGPAT4,No
ENSG00000185345,5071,PRKN,No
ENSG00000112530,135138,PACRG,No
ENSG00000112531,9444,QKI,No
ENSG00000112539,168090,C6orf118,No
ENSG00000112541,10846,PDE10A,No
ENSG00000164458,6862,TBXT,No
